Cust Name,MFG SKU,UPC Code,Serial Number,MAC Address,WAVEFORM,Panel LOT #,Ship Date,Kobo PO,Customer PO,Kobo Production Order,Delivery No
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124091,58:B0:D4:34:1C:0C,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V01267AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124093,58:B0:D4:34:7F:1C,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V07101AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124094,58:B0:D4:34:3B:A2,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV02045AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124096,58:B0:D4:34:A6:C4,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V21469AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124097,58:B0:D4:33:DE:97,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV05315AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124098,58:B0:D4:34:3B:C8,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V21606AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124099,58:B0:D4:34:8A:F6,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29S6VR0016AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124100,58:B0:D4:34:71:DF,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV06408AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124101,58:B0:D4:34:88:5E,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V22207AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124102,58:B0:D4:34:50:5A,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V19665AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124103,58:B0:D4:33:DE:89,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00075AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124104,58:B0:D4:33:DE:1B,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S5V00016AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124105,58:B0:D4:34:47:3F,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29S6VR0001AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124106,58:B0:D4:34:51:DA,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V00526AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124108,58:B0:D4:34:72:36,320_R100_AF7701_ED078KH1C1_TC.wbf,EGV57RA09S1V00359AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124109,58:B0:D4:34:6F:B6,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V23703AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124110,58:B0:D4:34:1B:7E,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V09496AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124111,58:B0:D4:34:51:F0,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S5V00010AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124112,58:B0:D4:34:47:28,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V20517AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124113,58:B0:D4:34:BF:1A,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV00597AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124116,58:B0:D4:34:3A:2E,320_R100_AF7701_ED078KH1C1_TC.wbf,EGVZBRA09R7V02767AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124117,58:B0:D4:34:50:B8,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S5V00008AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124118,58:B0:D4:34:3B:00,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV00162AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124120,58:B0:D4:34:3B:D1,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V01401AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124121,58:B0:D4:34:A8:33,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV04731AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124122,58:B0:D4:2F:68:F5,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV07978AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124124,58:B0:D4:34:11:88,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV04649AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124125,58:B0:D4:34:A8:5E,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V19902AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124126,58:B0:D4:34:3A:C7,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV03840AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124128,58:B0:D4:33:DD:CB,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V01312AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124130,58:B0:D4:34:8A:6A,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29S6VR0018AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124131,58:B0:D4:34:71:33,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV07420AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124133,58:B0:D4:34:05:4A,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V21841AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124134,58:B0:D4:34:A7:70,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V21181AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124135,58:B0:D4:33:EF:FA,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V23702AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124136,58:B0:D4:34:04:D5,320_R100_AF7701_ED078KH1C1_TC.wbf,EGVZBRA09R8V04299AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124137,58:B0:D4:34:88:85,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V21035AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124138,58:B0:D4:34:47:53,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S5V00015AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124140,58:B0:D4:34:70:2A,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29S6VR0017AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124142,58:B0:D4:34:11:67,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V20729AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124144,58:B0:D4:34:04:ED,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S6V00158AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124145,58:B0:D4:34:88:CC,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV02370AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124146,58:B0:D4:34:A8:22,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S6V00161AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124149,58:B0:D4:34:38:E8,320_R100_AF7701_ED078KH1C1_TC.wbf,EGVZBRA09R7V03716AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124150,58:B0:D4:34:88:C0,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV08494AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124153,58:B0:D4:34:B5:19,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV04384AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124155,58:B0:D4:34:3B:98,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29RAV00031AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124157,58:B0:D4:34:A5:E6,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29RCV00182AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124158,58:B0:D4:34:72:46,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV05365AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124159,58:B0:D4:34:7E:15,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00103AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124161,58:B0:D4:34:48:36,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV04511AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124162,58:B0:D4:34:1A:E1,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV04663AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124164,58:B0:D4:34:72:32,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV05277AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124165,58:B0:D4:34:B5:06,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S6V00111AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124166,58:B0:D4:34:A7:17,320_R068_AFC501_ED078KH1C1_TC.wbf,EGVZBR689R8V00274AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124167,58:B0:D4:34:47:08,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S6V00160AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124168,58:B0:D4:34:1A:66,320_R100_AF7701_ED078KH1C1_TC.wbf,EGVZBRA09R7V01118AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124169,58:B0:D4:34:1A:44,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V23700AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124170,58:B0:D4:34:50:FE,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V07633AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124171,58:B0:D4:34:7F:67,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V01360AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124172,58:B0:D4:34:47:38,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV00396AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124173,58:B0:D4:34:51:9D,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29S4V00345AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124174,58:B0:D4:34:71:3B,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV02610AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124175,58:B0:D4:34:88:AF,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV08456AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124177,58:B0:D4:37:AB:82,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S5V00001AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124178,58:B0:D4:35:C7:A5,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29RCV00868AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124179,58:B0:D4:35:FA:4D,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29S6VR0022AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124181,58:B0:D4:37:1A:49,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00148AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124182,58:B0:D4:35:64:5B,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V15658AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124186,58:B0:D4:37:49:60,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00059AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124189,58:B0:D4:35:95:17,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V22257AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124190,58:B0:D4:37:4D:78,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV03466AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124191,58:B0:D4:35:93:82,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V21118AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124192,58:B0:D4:37:AC:CD,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29S4V00347AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124193,58:B0:D4:37:7C:D9,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V22094AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124195,58:B0:D4:35:62:CF,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV03256AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124196,58:B0:D4:37:19:69,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S5V00050AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124198,58:B0:D4:37:AC:08,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S5V00119AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124199,58:B0:D4:35:61:4D,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29S4V00987AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124202,58:B0:D4:35:94:A7,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V14287AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124215,58:B0:D4:35:93:75,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V21547AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124219,58:B0:D4:37:19:BF,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00084AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124220,58:B0:D4:35:FA:71,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00190AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124227,58:B0:D4:37:9E:21,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00171AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124229,58:B0:D4:35:61:A3,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S6V00126AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124230,58:B0:D4:37:A7:FD,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S5V00060AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124235,58:B0:D4:37:48:D2,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV00637AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124236,58:B0:D4:37:9E:18,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00167AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124237,58:B0:D4:37:19:E3,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V01265AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124239,58:B0:D4:37:49:84,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S5V00151AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124240,58:B0:D4:37:1A:07,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S5V00095AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124242,58:B0:D4:35:93:CF,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V01369AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124244,58:B0:D4:37:49:5B,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00147AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124245,58:B0:D4:37:1A:45,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V22073AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124247,58:B0:D4:35:FA:0B,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V01421AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124248,58:B0:D4:37:48:C1,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00125AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124249,58:B0:D4:37:48:8C,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00012AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124250,58:B0:D4:37:19:E0,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00132AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124252,58:B0:D4:37:1A:25,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V16481AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124254,58:B0:D4:37:19:E9,320_R142_AFB701_ED078KH1C1_TC.wbf,EGVZBRE29S6V00016AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124255,58:B0:D4:37:7D:7E,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V17206AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124257,58:B0:D4:35:94:48,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V22151AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124258,58:B0:D4:37:6F:93,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V01373AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124259,58:B0:D4:37:A6:8B,320_R142_AFB701_ED078KH1C1_TC.wbf,EGV57RE29S4V01302AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124260,58:B0:D4:37:1A:36,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29RBV02089AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124262,58:B0:D4:37:9E:78,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R8V00180AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124263,58:B0:D4:35:F9:F9,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V20936AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124266,58:B0:D4:37:19:DC,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V00839AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124268,58:B0:D4:37:AC:D3,320_R112_AF8401_ED078KH1C1_TC.wbf,EGV57RB29S1V06740AL,20170922,4500001792,4500001940,2002840,80124912
Ingram Micro Logistics Canada(CATO),N709-KU-BK-K-EP,6.81495E+11,N709790124269,58:B0:D4:37:AC:4F,320_R112_AF8401_ED078KH1C1_TC.wbf,EGVZBRB29R9V13450AL,20170922,4500001792,4500001940,2002840,80124912
